Date,Close
5/13/2019,280.859985
5/14/2019,283.399994
5/15/2019,285.059998
5/16/2019,287.700012
5/17/2019,285.839996
5/20/2019,283.950012
5/21/2019,286.51001
5/22/2019,285.630005
5/23/2019,282.140015
5/24/2019,282.779999
5/28/2019,280.149994
5/29/2019,278.269989
5/30/2019,279.029999
5/31/2019,275.269989
6/3/2019,274.570007
6/4/2019,280.529999
6/5/2019,282.959991
6/6/2019,284.799988
6/7/2019,287.649994
6/10/2019,288.970001
6/11/2019,288.899994
6/12/2019,288.390015
6/13/2019,289.579987
6/14/2019,289.26001
6/17/2019,289.369995
6/18/2019,292.399994
6/19/2019,293.059998
6/20/2019,295.859985
6/21/2019,294
6/24/2019,293.640015
6/25/2019,290.76001
6/26/2019,290.470001
6/27/2019,291.5
6/28/2019,293
7/1/2019,295.660004
7/2/2019,296.429993
7/3/2019,298.799988
7/5/2019,298.459991
7/8/2019,296.820007
7/9/2019,297.190002
7/10/2019,298.609985
7/11/2019,299.309998
7/12/2019,300.649994
7/15/2019,300.75
7/16/2019,299.779999
7/17/2019,297.73999
7/18/2019,298.829987
7/19/2019,297.170013
7/22/2019,297.899994
7/23/2019,300.029999
7/24/2019,301.440002
7/25/2019,300
7/26/2019,302.01001
7/29/2019,301.459991
7/30/2019,300.720001
7/31/2019,297.429993
8/1/2019,294.839996
8/2/2019,292.619995
8/5/2019,283.820007
8/6/2019,287.799988
8/7/2019,287.970001
8/8/2019,293.619995
8/9/2019,291.619995
8/12/2019,288.070007
8/13/2019,292.549988
8/14/2019,283.899994
8/15/2019,284.649994
8/16/2019,288.850006
8/19/2019,292.329987
8/20/2019,290.089996
8/21/2019,292.450012
8/22/2019,292.359985
8/23/2019,284.850006
8/26/2019,288
8/27/2019,286.869995
8/28/2019,288.890015
8/29/2019,292.579987
8/30/2019,292.450012
9/3/2019,290.73999
9/4/2019,294.040009
9/5/2019,297.820007
9/6/2019,298.049988
9/9/2019,298.200012
9/10/2019,298.130005
9/11/2019,300.25
9/12/2019,301.290009
9/13/2019,301.089996
9/16/2019,300.160004
9/17/2019,300.920013
9/18/2019,301.100006
9/19/2019,301.079987
9/20/2019,298.279999
9/23/2019,298.209991
9/24/2019,295.869995
9/25/2019,297.619995
9/26/2019,297
9/27/2019,295.399994
9/30/2019,296.769989
10/1/2019,293.23999
10/2/2019,288.059998
10/3/2019,290.420013
10/4/2019,294.350006
10/7/2019,293.079987
10/8/2019,288.529999
10/9/2019,291.269989
10/10/2019,293.23999
10/11/2019,296.279999
10/14/2019,295.950012
10/15/2019,298.880005
10/16/2019,298.399994
10/17/2019,299.279999
10/18/2019,297.970001
10/21/2019,299.98999
10/22/2019,299.01001
10/23/2019,299.880005
10/24/2019,300.369995
10/25/2019,301.600006
10/28/2019,303.299988
10/29/2019,303.209991
10/30/2019,304.140015
10/31/2019,303.329987
11/1/2019,306.140015
11/4/2019,307.369995
11/5/2019,307.029999
11/6/2019,307.100006
11/7/2019,308.179993
11/8/2019,308.940002
11/11/2019,308.350006
11/12/2019,309
11/13/2019,309.100006
11/14/2019,309.549988
11/15/2019,311.790009
11/18/2019,312.019989
11/19/2019,311.929993
11/20/2019,310.769989
11/21/2019,310.269989
11/22/2019,310.959991
11/25/2019,313.369995
11/26/2019,314.079987
11/27/2019,315.480011
11/29/2019,314.309998
12/2/2019,311.640015
12/3/2019,309.549988
12/4/2019,311.459991
12/5/2019,312.019989
12/6/2019,314.869995
12/9/2019,313.880005
12/10/2019,313.529999
12/11/2019,314.420013
12/12/2019,317.130005
12/13/2019,317.320007
12/16/2019,319.5
12/17/2019,319.570007
12/18/2019,319.589996
12/19/2019,320.899994
12/20/2019,320.730011
12/23/2019,321.220001
12/24/2019,321.230011
12/26/2019,322.940002
12/27/2019,322.859985
12/30/2019,321.079987
12/31/2019,321.859985
1/2/2020,324.869995
1/3/2020,322.410004
1/6/2020,323.640015
1/7/2020,322.730011
1/8/2020,324.450012
1/9/2020,326.649994
1/10/2020,325.709991
1/13/2020,327.950012
1/14/2020,327.450012
1/15/2020,328.190002
1/16/2020,330.920013
1/17/2020,331.950012
1/21/2020,331.299988
1/22/2020,331.339996
1/23/2020,331.720001
1/24/2020,328.769989
1/27/2020,323.5
1/28/2020,326.890015
1/29/2020,326.619995
1/30/2020,327.679993
1/31/2020,321.730011
2/3/2020,324.119995
2/4/2020,329.059998
2/5/2020,332.859985
2/6/2020,333.980011
2/7/2020,332.200012
2/10/2020,334.679993
2/11/2020,335.26001
2/12/2020,337.420013
2/13/2020,337.059998
2/14/2020,337.600006
2/18/2020,336.730011
2/19/2020,338.339996
2/20/2020,336.950012
2/21/2020,333.480011
2/24/2020,322.420013
2/25/2020,312.649994
2/26/2020,311.5
2/27/2020,297.51001
2/28/2020,296.26001
3/2/2020,309.089996
3/3/2020,300.23999
3/4/2020,312.859985
3/5/2020,302.459991
3/6/2020,297.459991
3/9/2020,274.230011
3/10/2020,288.420013
3/11/2020,274.359985
3/12/2020,248.110001
3/13/2020,269.320007
3/16/2020,239.850006
3/17/2020,252.800003
3/18/2020,240
3/19/2020,240.509995
3/20/2020,228.800003
3/23/2020,222.949997
3/24/2020,243.149994
3/25/2020,246.789993
3/26/2020,261.200012
3/27/2020,253.419998
3/30/2020,261.649994
3/31/2020,257.75
4/1/2020,246.149994
4/2/2020,251.830002
4/3/2020,248.190002
4/6/2020,264.859985
4/7/2020,265.130005
4/8/2020,274.029999
4/9/2020,278.200012
4/13/2020,275.660004
4/14/2020,283.790009
4/15/2020,277.76001
4/16/2020,279.100006
4/17/2020,286.640015
4/20/2020,281.589996
4/21/2020,273.040009
4/22/2020,279.100006
4/23/2020,279.079987
4/24/2020,282.970001
4/27/2020,287.049988
4/28/2020,285.730011
4/29/2020,293.209991
4/30/2020,290.480011
5/1/2020,282.790009
5/4/2020,283.570007
5/5/2020,286.190002
5/6/2020,284.25
5/7/2020,287.679993
5/8/2020,292.440002
5/11/2020,292.5
5/12/2020,286.670013
5/13/2020,281.600006
5/14/2020,284.970001
5/15/2020,286.279999
5/18/2020,295
5/19/2020,291.970001
5/20/2020,296.929993
5/21/2020,294.880005
5/22/2020,295.440002
5/26/2020,299.079987
5/27/2020,303.529999
5/28/2020,302.970001
5/29/2020,304.320007
6/1/2020,305.549988
6/2/2020,308.079987
6/3/2020,312.179993
6/4/2020,311.359985
6/5/2020,319.339996
6/8/2020,323.200012
6/9/2020,320.790009
6/10/2020,319
6/11/2020,300.609985
6/12/2020,304.209991
6/15/2020,307.049988
6/16/2020,312.959991
6/17/2020,311.660004
6/18/2020,311.779999
6/19/2020,308.640015
6/22/2020,310.619995
6/23/2020,312.049988
6/24/2020,304.089996
6/25/2020,307.350006
6/26/2020,300.049988
6/29/2020,304.459991
6/30/2020,308.359985
7/1/2020,310.519989
7/2/2020,312.230011
7/6/2020,317.049988
7/7/2020,313.779999
7/8/2020,316.179993
7/9/2020,314.380005
7/10/2020,317.589996
7/13/2020,314.839996
7/14/2020,318.920013
7/15/2020,321.850006
7/16/2020,320.790009
7/17/2020,321.720001
7/20/2020,324.320007
7/21/2020,325.01001
7/22/2020,326.859985
7/23/2020,322.959991
7/24/2020,320.880005
7/27/2020,323.220001
7/28/2020,321.170013
7/29/2020,325.119995
7/30/2020,323.959991
7/31/2020,326.519989
8/3/2020,328.790009
8/4/2020,330.059998
8/5/2020,332.109985
8/6/2020,334.329987
8/7/2020,334.570007
8/10/2020,335.570007
8/11/2020,332.799988
8/12/2020,337.440002
8/13/2020,336.829987
8/14/2020,336.839996
8/17/2020,337.910004
8/18/2020,338.640015
8/19/2020,337.230011
8/20/2020,338.279999
8/21/2020,339.480011
8/24/2020,342.920013
8/25/2020,344.119995
8/26/2020,347.570007
8/27/2020,348.329987
8/28/2020,350.579987
8/31/2020,349.309998
9/1/2020,352.600006
9/2/2020,357.700012
9/3/2020,345.390015
9/4/2020,342.570007
9/8/2020,333.209991
9/9/2020,339.790009
9/10/2020,333.890015
9/11/2020,334.059998
9/14/2020,338.459991
9/15/2020,340.170013
9/16/2020,338.820007
9/17/2020,335.839996
9/18/2020,330.649994
9/21/2020,326.970001
9/22/2020,330.299988
9/23/2020,322.640015
9/24/2020,323.5
9/25/2020,328.730011
9/28/2020,334.190002
9/29/2020,332.369995
9/30/2020,334.890015
10/1/2020,337.040009
10/2/2020,333.839996
10/5/2020,339.76001
10/6/2020,334.929993
10/7/2020,340.76001
10/8/2020,343.779999
10/9/2020,346.850006
10/12/2020,352.429993
10/13/2020,350.130005
10/14/2020,347.929993
10/15/2020,347.5
10/16/2020,347.290009
10/19/2020,342.01001
10/20/2020,343.380005
10/21/2020,342.730011
10/22/2020,344.609985
10/23/2020,345.779999
10/26/2020,339.390015
10/27/2020,338.220001
10/28/2020,326.660004
10/29/2020,329.980011
10/30/2020,326.540009
11/2/2020,330.200012
11/3/2020,336.029999
11/4/2020,343.540009
11/5/2020,350.23999
11/6/2020,350.160004
11/9/2020,354.559998
11/10/2020,354.040009
11/11/2020,356.670013
11/12/2020,353.209991
11/13/2020,358.100006
11/16/2020,362.570007
11/17/2020,360.619995
11/18/2020,356.279999
11/19/2020,357.779999
11/20/2020,355.329987
11/23/2020,357.459991
11/24/2020,363.220001
11/25/2020,362.660004
11/27/2020,363.670013
11/30/2020,362.059998
12/1/2020,366.019989
12/2/2020,366.790009
12/3/2020,366.690002
12/4/2020,369.850006
12/7/2020,369.089996
12/8/2020,370.170013
12/9/2020,366.850006
12/10/2020,366.730011
12/11/2020,366.299988
12/14/2020,364.660004
12/15/2020,369.589996
12/16/2020,370.170013
12/17/2020,372.23999
12/18/2020,369.179993
12/21/2020,367.859985
12/22/2020,367.23999
12/23/2020,367.570007
12/24/2020,369
12/28/2020,372.170013
12/29/2020,371.459991
12/30/2020,371.98999
