Date,Open,High,Low,Close,Adj Close,Volume
2019-02-25,85.029999,85.260002,84.300003,84.370003,79.366333,5676600
2019-02-26,84.470001,84.779999,84.000000,84.139999,79.149963,8905300
2019-02-27,83.870003,84.220001,83.279999,83.900002,78.924210,11890400
2019-02-28,83.820000,85.059998,83.599998,84.150002,79.159378,13598100
2019-03-01,83.889999,84.250000,83.040001,83.970001,78.990059,16198300
2019-03-04,84.129997,84.389999,83.370003,84.320000,79.319298,7710500
2019-03-05,84.080002,84.809998,84.000000,84.580002,79.563873,5404600
2019-03-06,84.660004,84.750000,84.050003,84.169998,79.178192,8273600
2019-03-07,84.169998,84.739998,83.760002,84.019997,79.037086,13091800
2019-03-08,83.739998,84.389999,83.730003,84.099998,79.112335,7727500
2019-03-11,84.320000,85.370003,84.029999,85.339996,80.278801,6392500
2019-03-12,85.510002,85.910004,85.339996,85.690002,80.608047,12312200
2019-03-13,85.639999,86.320000,85.639999,86.080002,80.974915,4702600
2019-03-14,86.160004,86.250000,85.830002,86.209999,81.097198,5380900
2019-03-15,86.300003,86.400002,85.800003,86.010002,80.909065,13103500
2019-03-18,86.059998,86.209999,85.150002,85.529999,80.457535,9872900
2019-03-19,85.589996,85.709999,85.040001,85.279999,80.222374,9104800
2019-03-20,84.669998,85.419998,84.080002,84.959999,80.490479,13586000
2019-03-21,84.800003,86.449997,84.800003,86.400002,81.854721,9319100
2019-03-22,86.480003,86.989998,85.760002,85.879997,81.362076,10080500
2019-03-25,85.989998,86.190002,85.389999,85.900002,81.381027,7164300
2019-03-26,86.089996,86.570000,85.919998,86.540001,81.987373,5168900
2019-03-27,86.620003,86.779999,85.750000,86.360001,81.816826,6074400
2019-03-28,86.459999,87.110001,86.230003,87.110001,82.527374,8252600
2019-03-29,87.059998,87.250000,86.709999,87.040001,82.461052,15615100
2019-04-01,87.040001,87.150002,86.080002,87.010002,82.432632,15425400
2019-04-02,87.250000,87.690002,86.389999,87.570000,82.963173,10591700
2019-04-03,87.489998,87.839996,86.919998,87.480003,82.877907,6683300
2019-04-04,87.559998,87.669998,86.949997,87.349998,82.754738,4385200
2019-04-05,87.449997,88.000000,87.230003,87.949997,83.323174,7558200
2019-04-08,87.830002,87.940002,87.239998,87.430000,82.830536,7045700
2019-04-09,87.459999,87.660004,86.889999,87.010002,82.432632,6263700
2019-04-10,87.290001,87.839996,87.150002,87.800003,83.181068,7705300
2019-04-11,87.730003,88.169998,87.370003,87.709999,83.095802,8367300
2019-04-12,87.650002,88.190002,87.070000,88.169998,83.531616,4510000
2019-04-15,88.209999,88.230003,87.500000,87.720001,83.105286,5711500
2019-04-16,87.690002,87.790001,85.489998,85.839996,81.324165,13216800
2019-04-17,86.110001,86.220001,84.800003,85.059998,80.585213,11148300
2019-04-18,85.339996,85.860001,84.800003,85.639999,81.134705,5205400
2019-04-22,85.440002,85.680000,84.059998,84.800003,80.338890,9020000
2019-04-23,85.000000,86.019997,84.790001,85.809998,81.295753,6966200
2019-04-24,86.050003,86.750000,85.910004,86.370003,81.826302,6065000
2019-04-25,86.230003,86.510002,85.650002,86.199997,81.665237,5007400
2019-04-26,86.500000,87.000000,86.260002,86.849998,82.281052,5091200
2019-04-29,86.750000,87.089996,85.959999,86.019997,81.494713,5900700
2019-04-30,86.019997,87.070000,85.620003,87.000000,82.423157,6396900
2019-05-01,87.019997,87.910004,86.820000,86.940002,82.366310,12961700
2019-05-02,86.769997,87.820000,86.769997,86.970001,82.394737,7581900
2019-05-03,87.220001,87.750000,86.989998,87.660004,83.048431,5162400
2019-05-06,87.190002,87.629997,86.830002,87.370003,82.773697,5222600
2019-05-07,87.110001,87.209999,85.279999,85.779999,81.267342,8734000
2019-05-08,85.940002,86.580002,85.720001,85.769997,81.257866,5906600
2019-05-09,85.620003,86.139999,85.010002,85.970001,81.447342,6865500
2019-05-10,85.860001,87.139999,85.760002,86.879997,82.309464,5017300
2019-05-13,86.209999,86.959999,86.129997,86.779999,82.214737,5577300
2019-05-14,87.000000,87.440002,86.830002,87.139999,82.555794,3594300
2019-05-15,87.089996,87.959999,86.809998,87.709999,83.095802,5232000
2019-05-16,87.620003,88.519997,87.529999,88.230003,83.588448,5949300
2019-05-17,87.830002,88.169998,87.540001,87.980003,83.351601,4416200
2019-05-20,87.559998,87.820000,86.330002,86.680000,82.119995,6706300
2019-05-21,86.860001,87.610001,86.860001,87.410004,82.811592,4618400
2019-05-22,87.389999,87.730003,87.260002,87.720001,83.105286,3795200
2019-05-23,87.309998,87.930000,87.180000,87.839996,83.218971,5606800
2019-05-24,88.250000,88.559998,88.019997,88.129997,83.493706,3582700
2019-05-28,88.419998,88.610001,87.160004,87.199997,82.612633,6724400
2019-05-29,87.059998,87.699997,85.790001,86.160004,81.627357,8017000
2019-05-30,86.199997,86.830002,86.099998,86.510002,81.958939,6830800
2019-05-31,86.160004,87.379997,85.930000,86.870003,82.299995,7013900
2019-06-03,87.150002,87.389999,86.570000,87.209999,82.622116,7063700
2019-06-04,87.199997,87.250000,86.080002,86.930000,82.356834,7322300
2019-06-05,87.379997,88.750000,87.129997,88.750000,84.081100,11722500
2019-06-06,88.849998,89.000000,88.190002,88.879997,84.204254,6501900
2019-06-07,89.379997,89.639999,89.010002,89.150002,84.460045,4795700
2019-06-10,89.120003,89.410004,88.510002,88.879997,84.204254,4710400
2019-06-11,89.050003,89.320000,88.419998,89.029999,84.346359,4045800
2019-06-12,89.070000,89.629997,89.000000,89.320000,84.621101,5117200
2019-06-13,89.500000,89.650002,89.160004,89.650002,84.933739,4883900
2019-06-14,89.639999,90.180000,89.480003,89.800003,85.075851,4808300
2019-06-17,89.309998,90.110001,89.190002,90.070000,85.987579,8171300
2019-06-18,90.430000,90.870003,89.480003,89.910004,85.834831,8297400
2019-06-19,89.769997,90.650002,89.339996,90.470001,86.369446,5955500
2019-06-20,90.889999,91.110001,90.650002,90.870003,86.751320,6541800
2019-06-21,90.480003,90.550003,89.379997,89.720001,85.653435,11471300
2019-06-24,90.160004,90.169998,89.099998,89.160004,85.118820,7237200
2019-06-25,89.330002,89.570000,88.010002,88.019997,84.030479,7967000
2019-06-26,88.019997,88.180000,86.180000,86.360001,82.445724,11381000
2019-06-27,86.870003,87.470001,86.809998,87.360001,83.400406,7115400
2019-06-28,87.500000,88.220001,87.309998,87.309998,83.352669,10525800
2019-07-01,88.250000,88.250000,86.680000,87.610001,83.639076,11876800
2019-07-02,87.910004,89.059998,87.760002,88.980003,84.946983,9713700
2019-07-03,89.199997,90.239998,89.190002,90.160004,86.073502,6897400
2019-07-05,89.300003,90.129997,88.510002,89.750000,85.682083,7822200
2019-07-08,89.739998,90.339996,89.639999,90.040001,85.958923,5098200
2019-07-09,90.029999,90.639999,89.800003,90.480003,86.378998,4096600
2019-07-10,90.919998,91.220001,90.440002,90.959999,86.837234,6911700
2019-07-11,90.849998,90.980003,89.589996,89.940002,85.863472,7720500
2019-07-12,90.019997,90.129997,89.459999,89.779999,85.710716,3445300
2019-07-15,89.959999,90.349998,89.639999,89.779999,85.710716,4142800
2019-07-16,89.510002,89.900002,89.250000,89.570000,85.510239,5347800
2019-07-17,89.750000,90.019997,88.750000,89.209999,85.166542,5343700
2019-07-18,89.059998,89.500000,88.570000,89.230003,85.185654,4721400
2019-07-19,89.389999,89.510002,87.760002,87.919998,83.935020,7972100
2019-07-22,88.080002,88.139999,87.489998,87.760002,83.782272,5280000
2019-07-23,88.029999,88.750000,87.769997,88.650002,84.631943,5390400
2019-07-24,88.879997,89.050003,88.470001,88.900002,84.870598,3278500
2019-07-25,88.769997,88.930000,88.070000,88.489998,84.479179,5028700
2019-07-26,88.519997,88.959999,88.160004,88.790001,84.765594,3679000
2019-07-29,88.989998,89.639999,88.889999,89.050003,85.013809,5715300
2019-07-30,88.959999,90.019997,88.889999,89.690002,85.624802,6447700
2019-07-31,89.779999,90.389999,88.830002,89.389999,85.338402,8864800
2019-08-01,89.599998,90.139999,88.800003,89.300003,85.252472,12385000
2019-08-02,89.379997,90.230003,89.129997,89.699997,85.634338,6350300
2019-08-05,89.430000,89.449997,86.930000,88.089996,84.097305,7142800
2019-08-06,88.160004,89.459999,88.029999,89.019997,84.985161,7494200
2019-08-07,89.470001,90.470001,87.849998,89.949997,85.873001,9553400
2019-08-08,90.430000,91.480003,89.430000,91.459999,87.314560,5487800
2019-08-09,91.180000,91.699997,90.510002,91.449997,87.305023,7709500
2019-08-12,91.330002,91.500000,90.639999,91.099998,86.970886,6719600
2019-08-13,91.220001,91.540001,90.500000,91.199997,87.066345,6177700
2019-08-14,90.870003,90.949997,89.540001,89.720001,85.653435,6409100
2019-08-15,89.970001,90.830002,89.809998,90.709999,86.598564,6122800
2019-08-16,90.919998,91.720001,90.750000,91.500000,87.352760,6465000
2019-08-19,91.860001,92.410004,91.519997,92.190002,88.011490,5782500
2019-08-20,92.419998,92.660004,91.470001,91.500000,87.352760,5588100
2019-08-21,91.830002,92.089996,91.449997,91.839996,87.677345,2803900
2019-08-22,91.860001,92.400002,91.370003,92.349998,88.164238,4349200
2019-08-23,92.230003,92.879997,90.750000,91.080002,86.951797,7401200
2019-08-26,91.550003,91.839996,91.129997,91.750000,87.591423,4485100
2019-08-27,92.220001,92.519997,91.360001,91.400002,87.257286,3808700
2019-08-28,91.330002,91.769997,91.150002,91.610001,87.457771,4426800
2019-08-29,92.019997,92.410004,91.809998,92.339996,88.154686,3587800
2019-08-30,92.529999,92.680000,91.989998,92.459999,88.269241,5529200
2019-09-03,92.230003,93.360001,92.110001,93.360001,89.128456,8582000
2019-09-04,93.599998,94.199997,93.580002,94.089996,89.825356,7135800
2019-09-05,94.000000,94.080002,93.169998,93.500000,89.262108,10590800
2019-09-06,93.639999,93.949997,93.379997,93.680000,89.433945,5278400
2019-09-09,93.580002,93.839996,92.870003,93.070000,88.851601,8232600
2019-09-10,92.790001,92.820000,91.349998,92.080002,87.906471,10505900
2019-09-11,92.389999,92.389999,91.470001,92.169998,87.992378,8804600
2019-09-12,92.709999,93.180000,92.099998,92.620003,88.422005,8427900
2019-09-13,92.120003,92.949997,91.370003,91.540001,87.390945,12695100
2019-09-16,91.650002,92.570000,91.500000,92.480003,88.288345,6522800
2019-09-17,92.839996,93.519997,92.690002,93.489998,89.252548,10399700
2019-09-18,93.709999,93.970001,92.440002,93.160004,88.937531,8471300
2019-09-19,93.449997,93.930000,93.279999,93.610001,89.367119,5704800
2019-09-20,93.739998,94.010002,93.300003,93.570000,89.328934,8492400
2019-09-23,93.650002,94.110001,93.410004,93.709999,89.462585,5251300
2019-09-24,93.349998,93.529999,92.559998,92.930000,89.351059,7179600
2019-09-25,92.860001,93.269997,92.610001,93.000000,89.418358,8321200
2019-09-26,93.389999,93.989998,93.190002,93.760002,90.149101,5250000
2019-09-27,93.970001,94.040001,92.589996,93.190002,89.601044,9394900
2019-09-30,93.279999,93.830002,93.180000,93.540001,89.937561,6093800
2019-10-01,93.260002,93.669998,92.470001,92.550003,88.985687,17022800
2019-10-02,92.589996,92.669998,91.580002,92.190002,88.639565,6776900
2019-10-03,92.099998,93.269997,91.949997,93.089996,89.504890,10349200
2019-10-04,93.269997,93.639999,93.129997,93.589996,89.985634,9072100
2019-10-07,93.139999,93.860001,93.040001,93.330002,89.735649,7241000
2019-10-08,93.279999,93.629997,92.489998,92.849998,89.274132,5088300
2019-10-09,93.269997,93.550003,92.949997,93.150002,89.562576,4839200
2019-10-10,93.059998,93.529999,92.760002,93.330002,89.735649,4742600
2019-10-11,93.519997,94.029999,93.209999,93.260002,89.668343,6580100
2019-10-14,93.580002,93.800003,92.980003,93.279999,89.687576,6357500
2019-10-15,93.360001,93.519997,92.779999,93.330002,89.735649,5582700
2019-10-16,93.269997,93.400002,92.760002,93.400002,89.802948,5247400
2019-10-17,93.519997,94.070000,93.430000,93.919998,90.302925,5892100
2019-10-18,93.849998,94.800003,93.809998,94.669998,91.024048,7523000
2019-10-21,94.570000,95.370003,94.519997,95.360001,91.687469,7276400
2019-10-22,95.550003,96.000000,94.849998,95.050003,91.389412,5972500
2019-10-23,95.220001,95.220001,94.389999,95.180000,91.514404,5086800
2019-10-24,95.389999,95.389999,94.699997,95.059998,91.399017,4463000
2019-10-25,94.709999,94.849998,93.910004,94.089996,90.466370,5311400
2019-10-28,94.010002,94.099998,93.400002,93.580002,89.976013,5431200
2019-10-29,93.699997,94.320000,93.470001,93.900002,90.283691,6162700
2019-10-30,93.959999,94.419998,93.419998,94.419998,90.783669,7246400
2019-10-31,94.650002,94.709999,93.919998,94.260002,90.629845,6379600
2019-11-01,94.370003,94.730003,93.400002,94.190002,90.562538,11331100
2019-11-04,94.050003,94.180000,93.309998,93.459999,89.860641,7240400
2019-11-05,93.150002,93.459999,91.599998,91.940002,88.399185,14543400
2019-11-06,92.129997,92.589996,91.970001,92.209999,88.658775,6769600
2019-11-07,91.800003,92.059998,91.019997,91.330002,87.812683,8692900
2019-11-08,91.190002,91.709999,90.949997,91.160004,87.649231,5920100
2019-11-11,91.099998,91.620003,91.099998,91.370003,87.851143,3298700
2019-11-12,91.389999,91.930000,90.639999,90.730003,87.235794,6295100
2019-11-13,90.839996,91.680000,90.800003,91.470001,87.947281,6741300
2019-11-14,91.730003,92.199997,91.529999,92.199997,88.649162,5271700
2019-11-15,92.279999,92.709999,92.080002,92.690002,89.120300,5697300
2019-11-18,92.769997,93.580002,92.709999,93.169998,89.581810,5377200
2019-11-19,93.389999,93.580002,93.089996,93.290001,89.697189,4933100
2019-11-20,93.330002,93.599998,92.889999,93.269997,89.677956,5018400
2019-11-21,93.029999,93.139999,91.989998,91.989998,88.447250,9731600
2019-11-22,92.250000,92.260002,91.220001,91.690002,88.158813,6315000
2019-11-25,91.889999,92.510002,91.849998,92.050003,88.504951,6197100
2019-11-26,92.199997,93.290001,92.139999,93.160004,89.572212,8501900
2019-11-27,93.220001,93.690002,92.949997,93.459999,89.860641,6540100
2019-11-29,93.550003,93.970001,93.169998,93.199997,89.610664,5384600
2019-12-02,93.099998,93.169998,91.800003,91.820000,88.283813,15918300
2019-12-03,91.750000,92.510002,91.690002,92.379997,88.822235,8011800
2019-12-04,92.190002,93.080002,92.099998,92.739998,89.168373,8346600
2019-12-05,92.559998,92.860001,92.290001,92.820000,89.245293,8042000
2019-12-06,92.750000,93.459999,92.730003,92.980003,89.399132,5488500
2019-12-09,93.080002,93.339996,92.739998,93.169998,89.581810,4989200
2019-12-10,93.269997,93.400002,92.419998,92.610001,89.043381,7777400
2019-12-11,92.580002,92.730003,91.430000,91.709999,88.178032,10772300
2019-12-12,91.750000,92.050003,90.370003,90.510002,87.024254,12401600
2019-12-13,90.660004,90.980003,89.919998,90.599998,87.110786,8585500
2019-12-16,89.919998,90.559998,89.389999,90.290001,87.670082,9229100
2019-12-17,90.550003,90.680000,89.449997,89.519997,86.922409,5680000
2019-12-18,89.589996,90.830002,89.589996,90.680000,88.048759,7373300
2019-12-19,90.559998,91.470001,90.470001,91.430000,88.777000,5837700
2019-12-20,91.709999,92.330002,91.540001,92.000000,89.330460,11474600
2019-12-23,92.320000,92.419998,91.430000,91.480003,88.825554,5863100
2019-12-24,91.779999,91.910004,91.410004,91.730003,89.068298,2597600
2019-12-26,91.839996,92.220001,91.699997,92.220001,89.544083,3042600
2019-12-27,92.300003,92.629997,92.160004,92.470001,89.786827,4802800
2019-12-30,92.209999,92.739998,92.029999,92.540001,89.854797,6634400
2019-12-31,92.470001,93.180000,92.269997,93.080002,90.379128,6703000
2020-01-02,93.440002,93.540001,91.599998,92.050003,89.379013,10936800
2020-01-03,91.800003,92.940002,91.550003,92.709999,90.019852,7953900
2020-01-06,92.570000,93.129997,92.339996,92.790001,90.097542,6055400
2020-01-07,92.580002,92.580002,91.389999,91.849998,89.184807,7390800
2020-01-08,91.910004,92.330002,91.620003,92.070000,89.398422,6224600
2020-01-09,92.089996,92.400002,91.870003,92.120003,89.446983,5057800
2020-01-10,92.300003,92.970001,92.099998,92.919998,90.223763,7226800
2020-01-13,93.120003,93.930000,92.959999,93.910004,91.185036,8778300
2020-01-14,93.919998,93.919998,93.089996,93.550003,90.835480,4770600
2020-01-15,93.830002,94.610001,93.800003,94.379997,91.641396,8431700
2020-01-16,94.570000,95.120003,94.389999,95.080002,92.321091,5844200
2020-01-17,95.000000,95.529999,95.000000,95.190002,92.427902,5833300
2020-01-21,95.330002,96.180000,95.099998,96.160004,93.369751,7160700
2020-01-22,96.349998,96.620003,95.360001,95.610001,92.835709,7816000
2020-01-23,95.660004,96.260002,95.230003,96.180000,93.389175,6064600
2020-01-24,96.330002,96.529999,95.629997,95.959999,93.175552,3984300
2020-01-27,95.430000,95.760002,95.199997,95.500000,92.728905,4866600
2020-01-28,95.599998,96.169998,95.480003,95.910004,93.126999,6030700
2020-01-29,96.129997,96.309998,95.459999,95.610001,92.835709,4804700
2020-01-30,95.239998,95.849998,95.169998,95.730003,92.952232,7056700
2020-01-31,95.540001,95.699997,94.300003,94.570000,91.825890,7803900
2020-02-03,94.709999,95.570000,94.559998,94.860001,92.107475,10804100
2020-02-04,95.110001,96.220001,94.919998,95.830002,93.049332,6893400
2020-02-05,95.919998,96.230003,95.650002,95.849998,93.068741,8037200
2020-02-06,96.150002,96.459999,95.989998,96.209999,93.418304,5207400
2020-02-07,96.290001,96.410004,95.949997,96.169998,93.379456,4246700
2020-02-10,96.599998,97.220001,96.379997,97.139999,94.321312,6186900
2020-02-11,97.449997,98.500000,97.449997,97.930000,95.088387,7281700
2020-02-12,98.169998,98.959999,97.839996,98.709999,95.845749,5726300
2020-02-13,98.620003,99.459999,98.489998,99.379997,96.496307,6023500
2020-02-14,99.489998,100.309998,99.360001,100.279999,97.370193,4262600
2020-02-18,100.360001,100.400002,99.650002,100.209999,97.302238,5860000
2020-02-19,100.230003,100.750000,98.900002,98.949997,96.078789,7103500
2020-02-20,99.110001,100.059998,98.690002,100.019997,97.117737,8793000
2020-02-21,99.790001,100.389999,99.790001,100.209999,97.302238,6280100
2020-02-24,99.000000,99.769997,98.430000,98.870003,96.001122,7534800
2020-02-25,99.070000,99.290001,95.959999,96.220001,93.428009,9336400
2020-02-26,96.410004,97.160004,95.139999,95.209999,92.447319,12259300
2020-02-27,93.980003,93.980003,90.190002,90.220001,87.602119,18952900
2020-02-28,88.430000,88.889999,85.320000,87.400002,84.863937,34734400
2020-03-02,88.489998,91.959999,87.959999,91.610001,88.951775,21369400
2020-03-03,91.900002,94.160004,90.889999,91.620003,88.961494,20821800
2020-03-04,93.070000,95.290001,92.959999,95.120003,92.359932,12692300
2020-03-05,93.599998,94.309998,92.040001,93.050003,90.349991,12086000
2020-03-06,90.769997,91.809998,88.589996,91.470001,88.815842,16538800
2020-03-09,85.150002,87.389999,84.099998,84.690002,82.232567,14725100
2020-03-10,86.790001,88.180000,83.400002,87.959999,85.407684,18279800
2020-03-11,85.839996,86.120003,82.070000,82.839996,80.436249,14714000
2020-03-12,78.019997,79.959999,73.360001,74.769997,72.600410,11980900
2020-03-13,78.410004,81.169998,74.389999,81.150002,78.795296,11713600
2020-03-16,72.849998,74.320000,66.849998,67.459999,65.502533,12956800
2020-03-17,68.260002,72.019997,66.059998,70.629997,68.580544,9973600
2020-03-18,66.300003,68.419998,61.029999,63.680000,61.832218,8574700
2020-03-19,63.009998,65.239998,60.810001,63.709999,61.861343,10115000
2020-03-20,64.379997,66.320000,60.500000,60.919998,59.152298,12254800
2020-03-23,60.660000,60.660000,56.270000,57.840000,56.161671,16261300
2020-03-24,60.910000,62.610001,59.290001,62.470001,60.657326,12192800
2020-03-25,62.380001,68.669998,61.680000,65.269997,63.987572,13699300
2020-03-26,66.129997,70.440002,65.599998,70.110001,68.732483,11439200
2020-03-27,67.940002,72.019997,67.610001,70.199997,68.820709,8318700
2020-03-30,70.790001,71.820000,68.489998,71.599998,70.193207,10447900
2020-03-31,71.220001,71.220001,67.889999,69.570000,68.203094,11231300
2020-04-01,66.330002,69.720001,63.709999,64.980003,63.703278,11527300
2020-04-02,64.070000,66.519997,63.980000,65.260002,63.977783,10395900
2020-04-03,64.709999,65.550003,63.009998,64.239998,62.977818,8666500
2020-04-06,66.970001,69.419998,66.889999,69.059998,67.703117,11485600
2020-04-07,71.730003,73.120003,69.720001,69.730003,68.359955,9338600
2020-04-08,70.849998,75.209999,70.099998,74.720001,73.251907,14284800
2020-04-09,76.339996,80.120003,76.339996,78.879997,77.330170,15642700
2020-04-13,78.510002,78.750000,75.129997,75.669998,74.183235,9757500
2020-04-14,77.349998,78.489998,76.769997,77.669998,76.143944,8697500
2020-04-15,75.430000,76.180000,73.860001,74.730003,73.261719,9204500
2020-04-16,74.500000,75.320000,73.360001,73.889999,72.438217,9036800
2020-04-17,76.110001,76.489998,73.830002,76.089996,74.594978,7339000
2020-04-20,74.669998,75.000000,73.230003,73.330002,71.889221,7404300
2020-04-21,71.470001,72.629997,70.989998,71.989998,70.575546,8919100
2020-04-22,73.320000,73.760002,72.459999,73.139999,71.702950,6503500
2020-04-23,73.190002,73.919998,72.169998,72.470001,71.046112,6051900
2020-04-24,72.800003,73.059998,71.809998,72.769997,71.340218,4913400
2020-04-27,73.349998,75.360001,73.190002,75.070000,73.595032,5471500
2020-04-28,76.730003,77.599998,75.669998,75.750000,74.261665,6052900
2020-04-29,77.349998,77.849998,75.760002,76.910004,75.398880,7196600
2020-04-30,75.680000,76.300003,74.790001,76.050003,74.555779,8778000
2020-05-01,74.410004,74.419998,72.779999,73.470001,72.026466,5740600
2020-05-04,72.660004,73.339996,71.589996,73.250000,71.810791,4894100
2020-05-05,73.870003,74.760002,73.550003,73.599998,72.153915,7107700
2020-05-06,74.050003,74.279999,72.330002,72.379997,70.957878,5740800
2020-05-07,73.029999,74.389999,72.930000,73.339996,71.899017,6427100
2020-05-08,74.519997,75.279999,74.120003,75.089996,73.614624,10120600
2020-05-11,74.190002,75.190002,73.650002,74.029999,72.575462,5544300
2020-05-12,74.300003,74.379997,70.550003,70.629997,69.242264,10986600
2020-05-13,70.160004,70.470001,68.570000,68.959999,67.605080,13770700
2020-05-14,67.959999,69.320000,66.440002,69.279999,67.918793,9536900
2020-05-15,68.809998,69.070000,67.830002,68.959999,67.605080,9552500
2020-05-18,71.370003,73.580002,71.330002,72.980003,71.546097,11786200
2020-05-19,72.720001,73.180000,72.139999,72.160004,70.742210,4982900
2020-05-20,73.029999,73.110001,72.290001,72.860001,71.428452,4393100
2020-05-21,72.500000,73.250000,72.019997,72.760002,71.330421,4139400
2020-05-22,72.650002,73.809998,72.459999,73.750000,72.300964,4405800
2020-05-26,75.940002,76.889999,75.720001,76.440002,74.938118,7415800
2020-05-27,78.180000,78.339996,76.040001,77.910004,76.379234,8143900
2020-05-28,78.830002,78.870003,77.599998,78.230003,76.692940,6195400
2020-05-29,77.680000,78.199997,76.949997,77.419998,75.898857,10074000
2020-06-01,77.360001,79.769997,77.199997,79.209999,77.653694,6401800
2020-06-02,79.849998,80.120003,79.070000,79.919998,78.349739,6300800
2020-06-03,80.730003,82.680000,80.599998,82.320000,80.702583,9371500
2020-06-04,82.000000,82.029999,80.849998,81.620003,80.016342,6583900
2020-06-05,84.330002,86.110001,84.230003,84.589996,82.927979,10281900
2020-06-08,85.680000,86.860001,85.660004,86.820000,85.114159,6919300
2020-06-09,85.339996,85.919998,84.309998,85.419998,83.741669,10855200
2020-06-10,84.980003,85.410004,82.580002,83.239998,81.604500,9362100
2020-06-11,79.580002,80.739998,77.809998,77.980003,76.447861,9634500
2020-06-12,80.629997,81.019997,78.529999,80.769997,79.183029,12788900
2020-06-15,77.849998,81.610001,77.480003,81.160004,80.093918,8011900
2020-06-16,84.070000,84.220001,81.410004,82.760002,81.672897,7372800
2020-06-17,83.209999,83.290001,81.580002,81.639999,80.567604,4686800
2020-06-18,80.910004,81.199997,80.330002,80.769997,79.709038,5687200
2020-06-19,81.970001,81.980003,79.239998,79.750000,78.702438,9850800
2020-06-22,79.459999,79.760002,78.260002,79.599998,78.554405,5325400
2020-06-23,80.389999,80.519997,79.110001,79.360001,78.317558,4775900
2020-06-24,78.339996,78.580002,75.339996,77.089996,76.077377,7585000
2020-06-25,76.489998,78.080002,76.400002,78.040001,77.014900,4919500
2020-06-26,77.739998,78.110001,76.440002,76.489998,75.485252,6942000
2020-06-29,77.349998,77.989998,76.169998,77.919998,76.896477,6311100
2020-06-30,78.010002,79.239998,77.699997,78.809998,77.774788,5965600
2020-07-01,79.019997,80.919998,78.910004,80.580002,79.521538,6281500
2020-07-02,81.959999,82.129997,80.019997,80.330002,79.274818,4294100
2020-07-06,82.010002,82.010002,80.230003,80.339996,79.284683,5060000
2020-07-07,79.529999,79.940002,78.730003,78.809998,77.774788,3941100
2020-07-08,79.000000,79.250000,78.019997,78.730003,77.695839,3753800
2020-07-09,78.610001,78.650002,77.059998,78.290001,77.261612,3988600
2020-07-10,78.199997,78.870003,77.940002,78.510002,77.478729,3588700
2020-07-13,78.930000,79.150002,77.290001,77.540001,76.521469,5494600
2020-07-14,77.360001,78.339996,77.230003,78.129997,77.103714,4973400
2020-07-15,79.440002,79.699997,78.389999,78.940002,77.903084,4716300
