Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,229.270004,234.000000,229.139999,233.360001,223.237564,5319500
2019-01-03,231.250000,231.419998,226.360001,226.720001,216.885590,7350200
2019-01-04,230.000000,235.179993,229.729996,234.279999,224.117615,7343700
2019-01-07,234.839996,236.880005,232.949997,235.360001,225.150772,5101600
2019-01-08,237.940002,238.660004,235.789993,237.919998,227.599747,4845800
2019-01-09,238.929993,239.880005,237.779999,238.919998,228.556366,4872000
2019-01-10,237.639999,240.160004,237.039993,240.000000,229.589539,3052200
2019-01-11,238.869995,239.940002,237.960007,239.880005,229.474747,2047200
2019-01-14,237.929993,239.649994,237.639999,238.940002,228.575500,2330700
2019-01-15,238.940002,241.029999,238.889999,240.639999,230.201797,3940300
2019-01-16,241.360001,242.899994,241.139999,241.860001,231.368851,3718500
2019-01-17,241.229996,244.809998,241.039993,243.800003,233.224686,4108400
2019-01-18,245.649994,247.399994,244.509995,247.050003,236.502502,5393200
2019-01-22,245.350006,245.740005,242.350006,244.000000,233.582718,5218500
2019-01-23,246.149994,246.919998,242.979996,245.720001,235.229324,4330300
2019-01-24,245.470001,246.199997,244.130005,245.470001,234.989960,2840400
2019-01-25,247.389999,248.550003,246.679993,247.389999,236.827988,4110600
2019-01-28,244.729996,245.229996,243.139999,245.100006,234.635757,3560300
2019-01-29,245.350006,246.649994,244.949997,245.710007,235.219727,2432900
2019-01-30,248.410004,251.000000,247.779999,250.179993,239.498856,5686200
2019-01-31,248.949997,250.429993,248.339996,250.119995,239.441437,5649600
2019-02-01,250.669998,251.850006,249.750000,250.479996,239.786087,3971400
2019-02-04,250.429993,252.350006,249.679993,252.320007,241.547546,2576100
2019-02-05,253.360001,254.199997,252.809998,253.960007,243.117508,3090500
2019-02-06,253.630005,254.350006,253.050003,253.869995,243.031342,1913500
2019-02-07,252.399994,253.339996,250.169998,251.899994,241.145401,3884800
2019-02-08,250.509995,251.369995,249.130005,251.320007,240.590225,2942300
2019-02-11,252.119995,252.320007,250.350006,250.940002,240.226425,2677600
2019-02-12,252.720001,254.880005,252.669998,254.529999,243.663193,3080600
2019-02-13,255.529999,256.559998,255.119995,255.800003,244.878922,2918200
2019-02-14,254.539993,256.170013,253.619995,255.160004,244.266266,3811000
2019-02-15,256.170013,258.679993,256.149994,258.649994,248.286484,4751100
2019-02-19,257.959991,259.480011,257.959991,258.809998,248.440063,2744500
2019-02-20,258.820007,259.760010,258.320007,259.500000,249.102417,2454000
2019-02-21,258.940002,259.239990,257.500000,258.529999,248.171280,3197200
2019-02-22,259.260010,260.410004,259.010010,260.170013,249.745590,3938500
2019-02-25,261.850006,262.359985,260.750000,260.890015,250.436722,3585000
2019-02-26,259.959991,261.500000,259.600006,260.540009,250.100784,3080200
2019-02-27,259.820007,260.420013,258.769989,259.869995,249.457565,2777200
2019-02-28,259.859985,260.369995,259.059998,259.279999,248.891266,2772900
2019-03-01,261.149994,261.540009,259.230011,260.420013,249.985535,3676900
2019-03-04,261.500000,261.679993,256.200012,258.279999,247.931259,4823900
2019-03-05,258.220001,258.859985,257.390015,258.190002,247.844925,2107200
2019-03-06,258.239990,258.450012,256.450012,256.869995,246.577789,3222000
2019-03-07,256.399994,256.489990,253.610001,254.809998,244.600327,4104600
2019-03-08,252.880005,254.899994,252.740005,254.710007,244.504333,5495800
2019-03-11,252.850006,256.829987,252.460007,256.760010,246.472168,5469400
2019-03-12,256.239990,256.970001,255.429993,255.860001,245.608261,6570500
2019-03-13,256.839996,258.070007,256.010010,257.350006,247.038513,5272800
2019-03-14,257.329987,257.940002,256.619995,257.540009,247.220917,3409600
2019-03-15,257.579987,259.149994,256.329987,258.339996,248.514801,4225100
2019-03-18,257.940002,259.119995,257.709991,258.989990,249.140045,2786200
2019-03-19,260.109985,260.959991,258.000000,258.880005,249.034317,4761400
2019-03-20,258.459991,259.170013,256.549988,257.290009,247.504745,4382600
2019-03-21,256.380005,259.970001,256.350006,259.579987,249.707596,3800000
2019-03-22,257.920013,258.640015,254.869995,254.960007,245.263382,6226500
2019-03-25,254.690002,255.889999,253.570007,255.070007,245.369186,4982500
2019-03-26,257.049988,257.829987,255.300003,256.459991,246.706253,3278700
2019-03-27,256.630005,257.429993,254.100006,256.109985,246.369553,3166200
2019-03-28,256.920013,257.279999,255.589996,257.079987,247.302734,2434400
2019-03-29,258.579987,259.339996,257.570007,259.130005,249.274734,4255900
2019-04-01,261.230011,262.660004,260.579987,262.390015,252.410767,6051700
2019-04-02,262.000000,262.070007,261.079987,261.690002,251.737381,2320000
2019-04-03,262.579987,262.720001,261.220001,262.000000,252.035599,3265500
2019-04-04,262.220001,263.940002,262.109985,263.779999,253.747894,4397000
2019-04-05,264.559998,264.839996,263.609985,264.160004,254.113419,3112700
2019-04-08,262.829987,263.399994,262.369995,263.220001,253.209244,3231700
2019-04-09,262.119995,262.140015,260.950012,261.510010,251.564255,4161200
2019-04-10,261.899994,262.070007,261.000000,261.600006,251.650787,3602600
2019-04-11,261.920013,262.250000,260.579987,261.399994,251.458405,2731700
2019-04-12,263.869995,264.390015,263.079987,264.070007,254.026855,3395200
2019-04-15,264.019989,264.190002,263.149994,263.809998,253.776779,2190300
2019-04-16,265.279999,265.320007,263.929993,264.529999,254.469391,2536000
2019-04-17,265.100006,265.190002,263.920013,264.529999,254.469391,2873600
2019-04-18,264.980011,265.929993,264.359985,265.559998,255.612900,3469200
2019-04-22,264.600006,265.440002,264.440002,265.070007,255.141266,1604200
2019-04-23,265.450012,266.859985,265.059998,266.480011,256.498474,3399200
2019-04-24,266.380005,266.700012,265.730011,265.920013,255.959442,1899800
2019-04-25,264.059998,265.250000,262.980011,264.529999,254.621490,2333800
2019-04-26,264.420013,265.339996,263.859985,265.339996,255.401108,1883100
2019-04-29,265.320007,265.910004,265.079987,265.440002,255.497345,1522500
2019-04-30,266.010010,266.059998,264.100006,265.790009,255.834351,2259200
2019-05-01,266.470001,266.809998,264.140015,264.149994,254.255676,2902500
2019-05-02,263.760010,264.450012,261.679993,262.880005,253.033234,3660200
2019-05-03,264.320007,265.250000,263.600006,264.970001,255.044952,2161600
2019-05-06,260.350006,264.700012,260.079987,264.269989,254.371201,3282600
2019-05-07,261.980011,262.489990,257.809998,259.519989,249.799042,6758100
2019-05-08,259.410004,261.109985,258.809998,259.660004,249.933899,4115200
2019-05-09,257.739990,259.089996,255.369995,258.440002,248.759583,7175400
2019-05-10,257.579987,260.540009,255.039993,259.920013,250.184128,5456100
2019-05-13,254.669998,255.699997,252.589996,253.470001,243.975723,6326000
2019-05-14,254.399994,257.230011,254.240005,255.809998,246.228088,4308800
2019-05-15,254.169998,257.630005,253.740005,256.920013,247.296509,4151400
2019-05-16,258.000000,260.079987,257.850006,259.160004,249.452606,3889400
2019-05-17,256.359985,259.390015,256.209991,257.440002,248.414322,3652900
2019-05-20,256.209991,257.410004,255.490005,256.670013,247.671371,2613300
2019-05-21,258.200012,258.880005,257.679993,258.769989,249.697723,2376700
2019-05-22,257.910004,258.859985,257.470001,257.600006,248.568756,2942600
2019-05-23,255.320007,255.350006,253.279999,254.759995,245.828247,4616900
2019-05-24,256.209991,256.679993,255.020004,256.119995,247.140625,2258900
2019-05-28,256.119995,257.209991,253.460007,253.470001,244.583511,4580100
2019-05-29,252.080002,252.279999,249.479996,251.270004,242.460663,5192100
2019-05-30,251.770004,252.339996,250.820007,251.869995,243.039627,3454700
2019-05-31,249.389999,250.070007,248.220001,248.220001,239.517578,4891100
2019-06-03,248.339996,249.610001,247.039993,248.500000,239.787766,5479600
2019-06-04,250.729996,253.699997,250.509995,253.649994,244.757202,3796100
2019-06-05,255.220001,255.800003,254.070007,255.729996,246.764267,2792400
2019-06-06,256.119995,258.350006,255.529999,257.720001,248.684509,2796200
2019-06-07,258.459991,261.119995,258.399994,260.250000,251.125809,3124900
2019-06-10,261.880005,262.500000,260.940002,260.989990,251.839890,3495900
2019-06-11,262.660004,262.869995,256.950012,260.880005,251.733734,2792100
2019-06-12,260.799988,261.260010,259.989990,260.450012,251.318802,1725500
2019-06-13,261.339996,261.880005,260.369995,261.559998,252.389893,1882700
2019-06-14,261.239990,262.130005,260.429993,261.510010,252.341660,2260900
2019-06-17,261.640015,262.179993,260.970001,261.679993,252.505707,1319500
2019-06-18,263.230011,265.799988,262.940002,265.329987,256.027710,6147700
2019-06-19,265.399994,266.209991,264.630005,265.559998,256.249634,3920800
2019-06-20,268.049988,268.500000,265.899994,268.079987,258.681244,3471800
2019-06-21,267.290009,268.959991,266.899994,267.100006,258.349579,4446800
2019-06-24,267.329987,267.910004,267.100006,267.170013,258.417328,1654200
2019-06-25,267.390015,267.399994,265.130005,265.260010,256.569885,7240300
2019-06-26,266.119995,266.489990,265.209991,265.220001,256.531128,2141400
2019-06-27,265.450012,265.910004,264.500000,265.149994,256.463409,1991500
2019-06-28,265.940002,266.260010,265.070007,265.850006,257.140411,2176200
2019-07-01,268.450012,268.750000,266.000000,266.970001,258.223755,3970200
2019-07-02,266.839996,267.730011,266.140015,267.660004,258.891174,2775300
2019-07-03,268.339996,269.600006,268.279999,269.559998,260.728973,1262900
2019-07-05,268.709991,269.480011,267.320007,269.269989,260.448456,2157000
2019-07-08,267.899994,268.429993,267.470001,268.059998,259.278107,1423400
2019-07-09,266.720001,268.119995,266.690002,267.859985,259.084625,1407000
2019-07-10,268.839996,269.880005,268.170013,268.690002,259.887451,1978600
2019-07-11,269.660004,270.920013,269.230011,270.920013,262.044373,2238500
2019-07-12,271.660004,273.390015,271.600006,273.390015,264.433441,2411200
2019-07-15,273.549988,273.600006,272.959991,273.600006,264.636597,2624500
2019-07-16,273.619995,273.989990,272.899994,273.420013,264.462463,1780400
2019-07-17,273.339996,273.450012,272.179993,272.279999,263.359863,1550800
2019-07-18,271.660004,272.750000,270.750000,272.269989,263.350159,2119000
2019-07-19,273.179993,273.339996,271.359985,271.450012,262.772186,2364300
2019-07-22,271.769989,272.160004,270.799988,271.649994,262.965790,1623500
2019-07-23,272.790009,273.609985,271.950012,273.350006,264.611572,1722900
2019-07-24,272.250000,272.850006,271.829987,272.609985,263.895142,2355400
2019-07-25,272.480011,272.579987,270.519989,271.390015,262.714111,2348600
2019-07-26,271.649994,272.049988,271.109985,271.859985,263.169159,1731300
2019-07-29,271.859985,272.679993,271.690002,272.130005,263.430481,1346000
2019-07-30,271.089996,272.149994,270.619995,271.910004,263.217529,1670600
2019-07-31,272.299988,272.679993,267.100006,268.519989,259.935913,5058800
