Date,Close
5/9/2019,258.440002
5/10/2019,259.920013
5/13/2019,253.470001
5/14/2019,255.809998
5/15/2019,256.920013
5/16/2019,259.160004
5/17/2019,257.440002
5/20/2019,256.670013
5/21/2019,258.769989
5/22/2019,257.600006
5/23/2019,254.759995
5/24/2019,256.119995
5/28/2019,253.470001
5/29/2019,251.270004
5/30/2019,251.869995
5/31/2019,248.220001
6/3/2019,248.5
6/4/2019,253.649994
6/5/2019,255.729996
6/6/2019,257.720001
6/7/2019,260.25
6/10/2019,260.98999
6/11/2019,260.880005
6/12/2019,260.450012
6/13/2019,261.559998
6/14/2019,261.51001
6/17/2019,261.679993
6/18/2019,265.329987
6/19/2019,265.559998
6/20/2019,268.079987
6/21/2019,267.100006
6/24/2019,267.170013
6/25/2019,265.26001
6/26/2019,265.220001
6/27/2019,265.149994
6/28/2019,265.850006
7/1/2019,266.970001
7/2/2019,267.660004
7/3/2019,269.559998
7/5/2019,269.269989
7/8/2019,268.059998
7/9/2019,267.859985
7/10/2019,268.690002
7/11/2019,270.920013
7/12/2019,273.390015
7/15/2019,273.600006
7/16/2019,273.420013
7/17/2019,272.279999
7/18/2019,272.269989
7/19/2019,271.450012
7/22/2019,271.649994
7/23/2019,273.350006
7/24/2019,272.609985
7/25/2019,271.390015
7/26/2019,271.859985
7/29/2019,272.130005
7/30/2019,271.910004
7/31/2019,268.519989
8/1/2019,265.76001
8/2/2019,264.809998
8/5/2019,257.100006
8/6/2019,260.290009
8/7/2019,260.23999
8/8/2019,264.130005
8/9/2019,263.179993
8/12/2019,259.399994
8/13/2019,263.170013
8/14/2019,255.080002
8/15/2019,256.359985
8/16/2019,258.880005
8/19/2019,261.339996
8/20/2019,259.690002
8/21/2019,262.029999
8/22/2019,262.559998
8/23/2019,256.290009
8/26/2019,259.100006
8/27/2019,257.799988
8/28/2019,260.390015
8/29/2019,263.899994
8/30/2019,264.130005
9/3/2019,261.420013
9/4/2019,263.929993
9/5/2019,267.679993
9/6/2019,268.320007
9/9/2019,268.799988
9/10/2019,269.390015
9/11/2019,271.690002
9/12/2019,272.320007
9/13/2019,272.600006
9/16/2019,271.170013
9/17/2019,271.559998
9/18/2019,271.970001
9/19/2019,271.420013
9/20/2019,269.25
9/23/2019,269.359985
9/24/2019,267.970001
9/25/2019,269.579987
9/26/2019,268.880005
9/27/2019,267.98999
9/30/2019,269.179993
10/1/2019,265.5
10/2/2019,260.720001
10/3/2019,262.01001
10/4/2019,265.660004
10/7/2019,264.73999
10/8/2019,261.579987
10/9/2019,263.429993
10/10/2019,265.01001
10/11/2019,268.160004
10/14/2019,267.859985
10/15/2019,270.220001
10/16/2019,270.079987
10/17/2019,270.380005
10/18/2019,267.640015
10/21/2019,268.209991
10/22/2019,267.820007
10/23/2019,268.23999
10/24/2019,267.980011
10/25/2019,269.600006
10/28/2019,270.809998
10/29/2019,270.869995
10/30/2019,271.73999
10/31/2019,270.480011
11/1/2019,273.339996
11/4/2019,274.549988
11/5/2019,274.809998
11/6/2019,274.799988
11/7/2019,277.049988
11/8/2019,277.070007
11/11/2019,277.160004
11/12/2019,277.290009
11/13/2019,278.049988
11/14/2019,278.230011
11/15/2019,279.940002
11/18/2019,280.269989
11/19/2019,279.329987
11/20/2019,278.200012
11/21/2019,277.720001
11/22/2019,278.859985
11/25/2019,280.799988
11/26/2019,281.359985
11/27/2019,281.910004
11/29/2019,280.950012
12/2/2019,278.200012
12/3/2019,275.51001
12/4/2019,277.049988
12/5/2019,277.359985
12/6/2019,280.700012
12/9/2019,279.76001
12/10/2019,279.459991
12/11/2019,279.720001
12/12/2019,281.950012
12/13/2019,282.109985
12/16/2019,283.070007
12/17/2019,283.399994
12/18/2019,283.209991
12/19/2019,284.459991
12/20/2019,284.459991
12/23/2019,285.329987
12/24/2019,285.01001
12/26/2019,286.059998
12/27/2019,286.329987
12/30/2019,284.529999
12/31/2019,285.100006
1/2/2020,288.619995
1/3/2020,286.320007
1/6/2020,286.980011
1/7/2020,285.73999
1/8/2020,287.399994
1/9/2020,289.559998
1/10/2020,288.23999
1/13/2020,289.019989
1/14/2020,289.220001
1/15/2020,290.350006
1/16/2020,292.929993
1/17/2020,293.269989
1/21/2020,291.829987
1/22/2020,291.809998
1/23/2020,291.540009
1/24/2020,289.799988
1/27/2020,285.359985
1/28/2020,287.290009
1/29/2020,287.290009
1/30/2020,288.540009
1/31/2020,282.420013
2/3/2020,283.980011
2/4/2020,288.040009
2/5/2020,292.859985
2/6/2020,293.73999
2/7/2020,291.190002
2/10/2020,292.950012
2/11/2020,292.940002
2/12/2020,295.720001
2/13/2020,294.820007
2/14/2020,294.540009
2/18/2020,292.950012
2/19/2020,294.100006
2/20/2020,292.779999
2/21/2020,289.73999
2/24/2020,279.559998
2/25/2020,270.700012
2/26/2020,269.73999
2/27/2020,257.5
2/28/2020,254.559998
3/2/2020,267.029999
3/3/2020,259.299988
3/4/2020,270.890015
3/5/2020,261.459991
3/6/2020,258.850006
3/9/2020,238.720001
3/10/2020,250.470001
3/11/2020,235.839996
3/12/2020,212.110001
3/13/2020,232.110001
3/16/2020,202.490005
3/17/2020,213.470001
3/18/2020,199.389999
3/19/2020,201.309998
3/20/2020,191.899994
3/23/2020,186.130005
3/24/2020,206.639999
3/25/2020,212.059998
3/26/2020,225.070007
3/27/2020,216.350006
3/30/2020,223.100006
3/31/2020,219.229996
4/1/2020,209.380005
4/2/2020,213.960007
4/3/2020,210.600006
4/6/2020,226.529999
4/7/2020,226.600006
4/8/2020,234.330002
4/9/2020,237.139999
4/13/2020,233.960007
4/14/2020,239.679993
4/15/2020,235.080002
4/16/2020,235.339996
4/17/2020,242.429993
4/20/2020,236.639999
4/21/2020,230.220001
4/22/2020,234.770004
4/23/2020,235.070007
4/24/2020,237.830002
4/27/2020,241.320007
4/28/2020,241.089996
4/29/2020,246.449997
4/30/2020,243.220001
5/1/2020,237.279999
5/4/2020,237.419998
5/5/2020,238.800003
5/6/2020,236.860001
5/7/2020,238.910004
5/8/2020,243.619995
5/11/2020,242.559998
5/12/2020,238.080002
5/13/2020,232.820007
5/14/2020,236.75
5/15/2020,236.910004
5/18/2020,245.929993
5/19/2020,242.220001
5/20/2020,245.729996
5/21/2020,245.020004
5/22/2020,244.880005
5/26/2020,250.25
5/27/2020,255.770004
5/28/2020,254.350006
5/29/2020,254.289993
6/1/2020,255.270004
6/2/2020,257.850006
6/3/2020,263.170013
6/4/2020,263.329987
6/5/2020,271.540009
6/8/2020,276.279999
6/9/2020,273.380005
6/10/2020,270.459991
6/11/2020,252.029999
6/12/2020,256.73999
6/15/2020,258.350006
6/16/2020,263.820007
6/17/2020,261.820007
6/18/2020,261.450012
6/19/2020,258.799988
6/22/2020,260.320007
6/23/2020,261.5
6/24/2020,254.630005
6/25/2020,257.440002
6/26/2020,250.380005
6/29/2020,255.910004
6/30/2020,257.869995
7/1/2020,257.309998
7/2/2020,258.420013
7/6/2020,263
7/7/2020,259.040009
7/8/2020,260.720001
7/9/2020,257.23999
7/10/2020,260.820007
7/13/2020,261.040009
7/14/2020,266.589996
7/15/2020,268.910004
7/16/2020,267.470001
7/17/2020,266.73999
7/20/2020,266.820007
7/21/2020,268.339996
7/22/2020,269.980011
7/23/2020,266.690002
7/24/2020,264.690002
7/27/2020,265.950012
7/28/2020,263.929993
7/29/2020,265.5
7/30/2020,263.279999
7/31/2020,264.350006
8/3/2020,266.720001
8/4/2020,268.410004
8/5/2020,272
8/6/2020,273.899994
8/7/2020,274.619995
8/10/2020,278.140015
8/11/2020,277.190002
8/12/2020,280.040009
8/13/2020,279.420013
8/14/2020,279.799988
8/17/2020,278.950012
8/18/2020,278.200012
8/19/2020,277.429993
8/20/2020,277.869995
8/21/2020,279.290009
8/24/2020,283.179993
8/25/2020,282.619995
8/26/2020,283.429993
8/27/2020,285.040009
8/28/2020,286.700012
8/31/2020,284.279999
9/1/2020,286.790009
9/2/2020,291.209991
9/3/2020,283.339996
9/4/2020,281.769989
9/8/2020,275.420013
9/9/2020,279.850006
9/10/2020,275.790009
9/11/2020,277.089996
9/14/2020,280.529999
9/15/2020,280.579987
9/16/2020,281.029999
9/17/2020,279.570007
9/18/2020,276.519989
9/21/2020,271.440002
9/22/2020,272.809998
9/23/2020,267.579987
9/24/2020,268.100006
9/25/2020,271.700012
9/28/2020,275.899994
9/29/2020,274.420013
9/30/2020,277.5
10/1/2020,278.140015
10/2/2020,276.799988
10/5/2020,281.51001
10/6/2020,277.720001
10/7/2020,282.920013
10/8/2020,284.290009
10/9/2020,285.929993
10/12/2020,288.459991
10/13/2020,286.73999
10/14/2020,285.130005
10/15/2020,285.040009
10/16/2020,285.970001
10/19/2020,282.029999
10/20/2020,282.950012
10/21/2020,281.970001
10/22/2020,283.649994
10/23/2020,283.339996
10/26/2020,277
10/27/2020,274.660004
10/28/2020,265.480011
10/29/2020,266.589996
10/30/2020,265.059998
11/2/2020,269.200012
11/3/2020,274.649994
11/4/2020,278.51001
11/5/2020,283.910004
11/6/2020,283.220001
11/9/2020,291.720001
11/10/2020,294.51001
11/11/2020,294.109985
11/12/2020,291.049988
11/13/2020,295.149994
11/16/2020,299.980011
11/17/2020,298.309998
11/18/2020,294.76001
11/19/2020,295.329987
11/20/2020,292.529999
11/23/2020,295.890015
11/24/2020,300.429993
11/25/2020,298.73999
11/27/2020,299.23999
11/30/2020,296.619995
12/1/2020,298.440002
12/2/2020,299.179993
12/3/2020,300.059998
12/4/2020,302.589996
12/7/2020,301.100006
12/8/2020,302.200012
12/9/2020,300.880005
12/10/2020,300.540009
12/11/2020,300.929993
12/14/2020,299.100006
12/15/2020,302.619995
12/16/2020,302.149994
12/17/2020,303.48999
12/18/2020,301.899994
12/21/2020,302.140015
12/22/2020,300.070007
12/23/2020,301.279999
12/24/2020,302.019989
12/28/2020,304
12/29/2020,303.459991
12/30/2020,304.130005
